'Customer ID',Recency,Frequency,MonetaryValue,Recency_score,Frequency_score,Monetary_score,cluster,ChurnRisk_description
15566,388,2,227.87,2,2,1,cluster3,'Alto Risco'
13050,10,35,12344.53,5,5,5,cluster1,'Muito Baixo Risco'
13756,18,21,8361.1,5,5,5,cluster1,'Muito Baixo Risco'
17816,32,6,112.32,4,4,1,cluster1,'Baixo Risco'
16308,33,7,5120,4,4,5,cluster1,'Muito Baixo Risco'
15785,28,16,5969.93,4,5,5,cluster1,'Muito Baixo Risco'
14897,3,8,3140.54,5,4,5,cluster1,'Muito Baixo Risco'
15527,14,23,5575.64,5,5,5,cluster1,'Muito Baixo Risco'
17368,18,14,2826.14,5,5,4,cluster1,'Muito Baixo Risco'
15637,48,5,797.59,4,4,3,cluster1,'Baixo Risco'
15393,11,5,891.34,5,4,3,cluster1,'Muito Baixo Risco'
18177,26,9,2216.87,4,5,4,cluster1,'Muito Baixo Risco'
13473,56,8,2657.76,4,4,4,cluster1,'Muito Baixo Risco'
16605,719,1,60.48,1,1,1,cluster3,'Muito Alto Risco'
12956,301,4,521.89,2,3,2,cluster5,'Médio Risco'
12971,3,115,15869.99,5,5,5,cluster1,'Muito Baixo Risco'
13711,214,9,1792.26,2,5,4,cluster2,'Baixo Risco'
15394,5,11,5286.8,5,5,5,cluster1,'Muito Baixo Risco'
14460,105,9,1093.5,3,5,3,cluster2,'Baixo Risco'
14769,77,16,15429.91,3,5,5,cluster2,'Baixo Risco'
15312,71,12,2930.19,3,5,4,cluster2,'Baixo Risco'
17646,214,12,4149.79,2,5,5,cluster2,'Baixo Risco'
13952,213,14,12823.521,2,5,5,cluster2,'Baixo Risco'
15713,138,4,1010.79,3,3,3,cluster5,'Médio Risco'
16366,14,4,1548.13,5,3,4,cluster5,'Muito Baixo Risco'
18286,472,2,1296.43,1,2,4,cluster3,'Alto Risco'
17677,24,52,35988.75,4,5,5,cluster1,'Muito Baixo Risco'
13047,27,24,8795.16,4,5,5,cluster1,'Muito Baixo Risco'
14869,4,6,2804.24,5,4,4,cluster1,'Muito Baixo Risco'
16197,465,9,2016.71,1,5,4,cluster2,'Médio Risco'
13074,506,4,1378.74,1,3,4,cluster3,'Médio Risco'
13289,719,1,307.95,1,1,2,cluster3,'Alto Risco'
16119,3,8,1720.81,5,4,4,cluster1,'Muito Baixo Risco'
13769,32,19,5482.5,4,5,5,cluster1,'Muito Baixo Risco'
15184,24,4,689.95,4,3,3,cluster5,'Baixo Risco'
15499,719,1,161.6,1,1,1,cluster3,'Muito Alto Risco'
12586,12,4,2062.67,5,3,4,cluster5,'Muito Baixo Risco'
18012,718,1,115.3,1,1,1,cluster3,'Muito Alto Risco'
13403,13,3,229.5,5,3,1,cluster5,'Baixo Risco'
14625,191,11,4497.88,3,5,5,cluster2,'Baixo Risco'
17833,718,1,342.36,1,1,2,cluster3,'Alto Risco'
15222,314,11,3550.91,2,5,5,cluster2,'Baixo Risco'
13178,21,21,14059.19,4,5,5,cluster1,'Muito Baixo Risco'
14415,14,22,10995.65,5,5,5,cluster1,'Muito Baixo Risco'
16195,718,1,323.25,1,1,2,cluster3,'Alto Risco'
17776,382,2,338.56,2,2,2,cluster3,'Alto Risco'
16569,626,4,1331.03,1,3,4,cluster3,'Médio Risco'
17469,12,17,5051.25,5,5,5,cluster1,'Muito Baixo Risco'
14055,101,3,1520.96,3,3,4,cluster5,'Baixo Risco'
17873,75,18,6515.88,3,5,5,cluster2,'Baixo Risco'
15044,14,35,16204.33,5,5,5,cluster1,'Muito Baixo Risco'
14329,12,15,9927.22,5,5,5,cluster1,'Muito Baixo Risco'
17091,27,18,7360.3,4,5,5,cluster1,'Muito Baixo Risco'
16694,718,1,98.3,1,1,1,cluster3,'Muito Alto Risco'
15055,470,3,560.07,1,3,2,cluster3,'Alto Risco'
18144,3,19,5058,5,5,5,cluster1,'Muito Baixo Risco'
13008,318,3,612.13,2,3,2,cluster5,'Médio Risco'
13941,17,15,11122.3,5,5,5,cluster1,'Muito Baixo Risco'
14092,3,24,7229.45,5,5,5,cluster1,'Muito Baixo Risco'
12867,21,13,7913.29,4,5,5,cluster1,'Muito Baixo Risco'
16742,42,14,2852.61,4,5,4,cluster1,'Muito Baixo Risco'
15498,12,43,25174.64,5,5,5,cluster1,'Muito Baixo Risco'
17402,26,22,4809.38,4,5,5,cluster1,'Muito Baixo Risco'
18201,718,1,447.53,1,1,2,cluster3,'Alto Risco'
13225,55,15,14896.87,4,5,5,cluster1,'Muito Baixo Risco'
17662,657,2,412.92,1,2,2,cluster3,'Alto Risco'
15863,21,5,358.7,4,4,2,cluster1,'Baixo Risco'
18186,718,1,329.58,1,1,2,cluster3,'Alto Risco'
13875,49,14,4814.37,4,5,5,cluster1,'Muito Baixo Risco'
12557,11,8,18716.14,5,4,5,cluster1,'Muito Baixo Risco'
13266,6,19,6135.04,5,5,5,cluster1,'Muito Baixo Risco'
14484,45,4,1070.98,4,3,3,cluster5,'Baixo Risco'
18097,3,11,4663.32,5,5,5,cluster1,'Muito Baixo Risco'
13520,54,11,6909.4,4,5,5,cluster1,'Muito Baixo Risco'
15862,3,13,2928.29,5,5,4,cluster1,'Muito Baixo Risco'
17612,48,18,5394.86,4,5,5,cluster1,'Muito Baixo Risco'
14422,12,18,9889.51,5,5,5,cluster1,'Muito Baixo Risco'
18006,18,4,997.86,5,3,3,cluster5,'Baixo Risco'
14095,718,1,2.95,1,1,1,cluster3,'Muito Alto Risco'
16908,717,1,252.59,1,1,1,cluster3,'Muito Alto Risco'
13427,15,6,1006.53,5,4,3,cluster1,'Muito Baixo Risco'
17103,717,1,424.3,1,1,2,cluster3,'Alto Risco'
13203,5,10,2648.25,5,5,4,cluster1,'Muito Baixo Risco'
16439,717,1,310.7,1,1,2,cluster3,'Alto Risco'
15270,11,21,8524.86,5,5,5,cluster1,'Muito Baixo Risco'
16150,38,10,4395.59,4,5,5,cluster1,'Muito Baixo Risco'
16661,535,4,986.63,1,3,3,cluster3,'Alto Risco'
17400,121,8,4677.05,3,4,5,cluster2,'Baixo Risco'
17526,286,11,3842.94,2,5,5,cluster2,'Baixo Risco'
13039,579,4,1010.73,1,3,3,cluster3,'Alto Risco'
15428,10,4,762.75,5,3,3,cluster5,'Baixo Risco'
16720,21,3,795.48,4,3,3,cluster5,'Baixo Risco'
15879,399,4,1157.3,2,3,3,cluster5,'Médio Risco'
17638,642,2,842.4,1,2,3,cluster3,'Alto Risco'
12708,25,18,5314.1,4,5,5,cluster1,'Muito Baixo Risco'
12826,24,11,2813.15,4,5,4,cluster1,'Muito Baixo Risco'
16772,418,3,3723.55,1,3,5,cluster3,'Médio Risco'
17927,717,1,294,1,1,2,cluster3,'Alto Risco'
14083,3,10,960.69,5,5,3,cluster1,'Muito Baixo Risco'
14555,52,6,2315.63,4,4,4,cluster1,'Muito Baixo Risco'
16296,622,4,1313.67,1,3,4,cluster3,'Médio Risco'
18036,27,11,1563.64,4,5,4,cluster1,'Muito Baixo Risco'
13921,397,4,730.7,2,3,3,cluster5,'Médio Risco'
12455,68,10,5879.95,3,5,5,cluster2,'Baixo Risco'
13995,10,14,3902.01,5,5,5,cluster1,'Muito Baixo Risco'
12422,91,17,5231.8,3,5,5,cluster2,'Baixo Risco'
16600,12,12,1913.09,5,5,4,cluster1,'Muito Baixo Risco'
17028,576,3,1593.83,1,3,4,cluster3,'Médio Risco'
16222,313,2,1345.22,2,2,4,cluster3,'Médio Risco'
15497,13,9,8657.39,5,5,5,cluster1,'Muito Baixo Risco'
14949,464,4,515,1,3,2,cluster3,'Alto Risco'
17324,13,12,2301.87,5,5,4,cluster1,'Muito Baixo Risco'
15409,716,1,131.25,1,1,1,cluster3,'Muito Alto Risco'
13327,34,20,9879.48,4,5,5,cluster1,'Muito Baixo Risco'
13781,246,3,778.83,2,3,3,cluster5,'Médio Risco'
16592,8,27,6889.75,5,5,5,cluster1,'Muito Baixo Risco'
18252,46,7,1542.09,4,4,4,cluster1,'Muito Baixo Risco'
14105,234,5,5988.83,2,4,5,cluster2,'Baixo Risco'
13847,715,1,310.72,1,1,2,cluster3,'Alto Risco'
15518,60,15,4218.94,3,5,5,cluster2,'Baixo Risco'
17624,10,4,1568.63,5,3,4,cluster5,'Muito Baixo Risco'
13871,18,17,7885.85,5,5,5,cluster1,'Muito Baixo Risco'
12609,73,9,3435.86,3,5,5,cluster2,'Baixo Risco'
14404,29,13,2899.11,4,5,4,cluster1,'Muito Baixo Risco'
13111,714,1,321.88,1,1,2,cluster3,'Alto Risco'
16282,335,3,1307.58,2,3,4,cluster5,'Médio Risco'
13510,40,10,4216.43,4,5,5,cluster1,'Muito Baixo Risco'
14119,371,2,183.37,2,2,1,cluster3,'Alto Risco'
17182,418,2,321.3,1,2,2,cluster3,'Alto Risco'
14819,59,4,470.16,4,3,2,cluster5,'Baixo Risco'
14480,6,4,1299.52,5,3,4,cluster5,'Muito Baixo Risco'
17888,16,25,1820.44,5,5,4,cluster1,'Muito Baixo Risco'
18251,82,9,26278.86,3,5,5,cluster2,'Baixo Risco'
12440,458,2,859.2,1,2,3,cluster3,'Alto Risco'
18190,187,5,745.62,3,4,3,cluster2,'Baixo Risco'
13082,121,21,7335.75,3,5,5,cluster2,'Baixo Risco'
15064,405,4,1254.41,2,3,4,cluster5,'Médio Risco'
14151,668,2,679.45,1,2,3,cluster3,'Alto Risco'
12539,17,7,11214.75,5,4,5,cluster1,'Muito Baixo Risco'
13287,598,3,781.59,1,3,3,cluster3,'Alto Risco'
13821,140,6,1410.73,3,4,4,cluster2,'Baixo Risco'
16792,277,5,623.46,2,4,3,cluster2,'Médio Risco'
17807,390,3,437.87,2,3,2,cluster5,'Médio Risco'
14477,15,7,1969.6,5,4,4,cluster1,'Muito Baixo Risco'
14839,414,3,915.28,1,3,3,cluster3,'Alto Risco'
17950,67,7,1432.81,3,4,4,cluster2,'Baixo Risco'
16875,62,11,4234.53,3,5,5,cluster2,'Baixo Risco'
13901,67,15,5676.34,3,5,5,cluster2,'Baixo Risco'
14198,13,9,1569.73,5,5,4,cluster1,'Muito Baixo Risco'
15521,35,16,7106.69,4,5,5,cluster1,'Muito Baixo Risco'
18171,54,9,2437.31,4,5,4,cluster1,'Muito Baixo Risco'
16017,43,5,1553.83,4,4,4,cluster1,'Muito Baixo Risco'
13253,152,4,2951.11,3,3,5,cluster5,'Baixo Risco'
13338,153,4,2445.62,3,3,4,cluster5,'Baixo Risco'
14969,699,1,906.23,1,1,3,cluster3,'Alto Risco'
15865,36,5,2248.92,4,4,4,cluster1,'Muito Baixo Risco'
13610,7,14,2175.88,5,5,4,cluster1,'Muito Baixo Risco'
13965,472,3,996.61,1,3,3,cluster3,'Alto Risco'
14954,7,2,503.44,5,2,2,cluster4,'Baixo Risco'
14210,101,16,5861.52,3,5,5,cluster2,'Baixo Risco'
17362,234,7,1024.04,2,4,3,cluster2,'Médio Risco'
14194,14,35,18186.49,5,5,5,cluster1,'Muito Baixo Risco'
18008,65,23,19787.13,3,5,5,cluster2,'Baixo Risco'
17753,459,4,390.56,1,3,2,cluster3,'Alto Risco'
17941,126,4,1433.28,3,3,4,cluster5,'Baixo Risco'
18094,77,13,6391.52,3,5,5,cluster2,'Baixo Risco'
17404,21,22,47543.12,4,5,5,cluster1,'Muito Baixo Risco'
14541,54,14,2499.68,4,5,4,cluster1,'Muito Baixo Risco'
15266,333,5,852.21,2,4,3,cluster2,'Médio Risco'
16641,101,2,554.5,3,2,2,cluster4,'Médio Risco'
16862,543,4,662.33,1,3,3,cluster3,'Alto Risco'
16888,396,3,437.15,2,3,2,cluster5,'Médio Risco'
15874,59,21,11284.76,4,5,5,cluster1,'Muito Baixo Risco'
15100,329,7,2894.7,2,4,4,cluster2,'Baixo Risco'
15324,696,1,140.22,1,1,1,cluster3,'Muito Alto Risco'
14465,242,11,3946.03,2,5,5,cluster2,'Baixo Risco'
15152,5,14,5263.83,5,5,5,cluster1,'Muito Baixo Risco'
12678,38,21,34281.18,4,5,5,cluster1,'Muito Baixo Risco'
16057,11,10,3854.85,5,5,5,cluster1,'Muito Baixo Risco'
12648,150,4,1112,3,3,3,cluster5,'Médio Risco'
15586,588,3,1139.1,1,3,3,cluster3,'Alto Risco'
14045,104,16,11313.03,3,5,5,cluster2,'Baixo Risco'
13360,427,4,1553.65,1,3,4,cluster3,'Médio Risco'
15827,68,28,3794.07,3,5,5,cluster2,'Baixo Risco'
13854,4,39,12253.96,5,5,5,cluster1,'Muito Baixo Risco'
16103,2,22,6191.71,5,5,5,cluster1,'Muito Baixo Risco'
15607,332,9,1708.97,2,5,4,cluster2,'Baixo Risco'
16027,87,15,2048.36,3,5,4,cluster2,'Baixo Risco'
14327,158,6,1894.93,3,4,4,cluster2,'Baixo Risco'
18170,28,9,2878,4,5,4,cluster1,'Muito Baixo Risco'
14016,157,11,11403.41,3,5,5,cluster2,'Baixo Risco'
13044,286,11,4853.9,2,5,5,cluster2,'Baixo Risco'
14573,175,13,2621.42,3,5,4,cluster2,'Baixo Risco'
13259,57,9,1433.38,4,5,4,cluster1,'Muito Baixo Risco'
16109,214,3,939.48,2,3,3,cluster5,'Médio Risco'
16787,393,4,1035.43,2,3,3,cluster5,'Médio Risco'
14849,17,43,15763.45,5,5,5,cluster1,'Muito Baixo Risco'
14532,232,11,3859.18,2,5,5,cluster2,'Baixo Risco'
17323,10,12,1565.59,5,5,4,cluster1,'Muito Baixo Risco'
14160,605,7,8421.47,1,4,5,cluster2,'Médio Risco'
13762,214,5,2472.48,2,4,4,cluster2,'Baixo Risco'
18231,187,28,6880.97,3,5,5,cluster2,'Baixo Risco'
12951,4,15,3213.72,5,5,5,cluster1,'Muito Baixo Risco'
14091,649,2,9530.08,1,2,5,cluster3,'Médio Risco'
13634,28,16,5073.47,4,5,5,cluster1,'Muito Baixo Risco'
17222,60,6,1605.01,3,4,4,cluster2,'Baixo Risco'
18242,67,8,3605.21,3,4,5,cluster2,'Baixo Risco'
17147,18,9,3199.95,5,5,5,cluster1,'Muito Baixo Risco'
17113,569,6,2322.59,1,4,4,cluster2,'Médio Risco'
13709,32,16,7063.44,4,5,5,cluster1,'Muito Baixo Risco'
17139,11,25,19584.46,5,5,5,cluster1,'Muito Baixo Risco'
18115,693,1,9.7,1,1,1,cluster3,'Muito Alto Risco'
17529,605,2,1240.25,1,2,4,cluster3,'Alto Risco'
12549,571,6,1575.68,1,4,4,cluster2,'Médio Risco'
12875,138,5,1356.99,3,4,4,cluster2,'Baixo Risco'
17740,384,6,426.9,2,4,2,cluster2,'Médio Risco'
15549,72,8,2345.96,3,4,4,cluster2,'Baixo Risco'
14984,14,6,1271.41,5,4,4,cluster1,'Muito Baixo Risco'
12406,17,5,6390.36,5,4,5,cluster1,'Muito Baixo Risco'
17023,412,3,800.18,1,3,3,cluster3,'Alto Risco'
13433,496,4,658.32,1,3,3,cluster3,'Alto Risco'
15186,9,5,1403.2,5,4,4,cluster1,'Muito Baixo Risco'
12939,59,20,25264.8,4,5,5,cluster1,'Muito Baixo Risco'
16841,32,12,4006.06,4,5,5,cluster1,'Muito Baixo Risco'
17945,692,3,360.35,1,3,2,cluster3,'Alto Risco'
15299,62,10,7991.54,3,5,5,cluster2,'Baixo Risco'
15002,111,9,4817.28,3,5,5,cluster2,'Baixo Risco'
12623,271,7,3747.84,2,4,5,cluster2,'Baixo Risco'
16422,12,109,63651.47,5,5,5,cluster1,'Muito Baixo Risco'
13622,691,1,658.95,1,1,3,cluster3,'Alto Risco'
14225,430,4,2037.02,1,3,4,cluster3,'Médio Risco'
14241,179,2,333.7,3,2,2,cluster4,'Médio Risco'
17352,691,1,36.25,1,1,1,cluster3,'Muito Alto Risco'
12649,102,8,2294.65,3,4,4,cluster2,'Baixo Risco'
14137,691,1,332.7,1,1,2,cluster3,'Alto Risco'
14154,234,8,6460.7,2,4,5,cluster2,'Baixo Risco'
14826,577,2,385.2,1,2,2,cluster3,'Alto Risco'
16585,589,2,341.59,1,2,2,cluster3,'Alto Risco'
15513,28,35,27750.55,4,5,5,cluster1,'Muito Baixo Risco'
12647,18,36,17924.35,5,5,5,cluster1,'Muito Baixo Risco'
17962,137,4,687.42,3,3,3,cluster5,'Médio Risco'
17757,9,54,9005.9,5,5,5,cluster1,'Muito Baixo Risco'
14146,4,12,9450.3,5,5,5,cluster1,'Muito Baixo Risco'
13929,164,11,3494.1,3,5,5,cluster2,'Baixo Risco'
16304,690,1,381.66,1,1,2,cluster3,'Alto Risco'
13152,412,7,2146.38,1,4,4,cluster2,'Médio Risco'
18041,7,38,8752.38,5,5,5,cluster1,'Muito Baixo Risco'
13787,71,6,1222.5,3,4,3,cluster2,'Baixo Risco'
16414,17,5,559.71,5,4,2,cluster1,'Muito Baixo Risco'
14256,255,5,2473.99,2,4,4,cluster2,'Baixo Risco'
15903,5,12,8939.84,5,5,5,cluster1,'Muito Baixo Risco'
16660,11,7,1879.55,5,4,4,cluster1,'Muito Baixo Risco'
14423,213,3,916.61,2,3,3,cluster5,'Médio Risco'
18134,593,2,445,1,2,2,cluster3,'Alto Risco'
12644,125,4,1918.49,3,3,4,cluster5,'Baixo Risco'
17496,354,4,1412.89,2,3,4,cluster5,'Médio Risco'
15605,31,9,1936.8,4,5,4,cluster1,'Muito Baixo Risco'
13233,69,4,1176.46,3,3,3,cluster5,'Médio Risco'
15046,4,25,7812.39,5,5,5,cluster1,'Muito Baixo Risco'
13562,77,8,4838.18,3,4,5,cluster2,'Baixo Risco'
12431,31,27,10857.97,4,5,5,cluster1,'Muito Baixo Risco'
15359,658,8,181.35,1,4,1,cluster2,'Alto Risco'
18106,325,6,1461.46,2,4,4,cluster2,'Baixo Risco'
17681,592,5,731.2,1,4,3,cluster2,'Médio Risco'
12755,276,11,9030.66,2,5,5,cluster2,'Baixo Risco'
12789,60,3,273.35,3,3,1,cluster5,'Médio Risco'
15771,599,3,1006.54,1,3,3,cluster3,'Alto Risco'
16452,626,2,332.17,1,2,2,cluster3,'Alto Risco'
14324,405,2,701.61,2,2,3,cluster3,'Médio Risco'
17871,200,5,1118.99,2,4,3,cluster2,'Médio Risco'
12631,52,6,3481.57,4,4,5,cluster1,'Muito Baixo Risco'
17227,14,12,2022.03,5,5,4,cluster1,'Muito Baixo Risco'
12860,688,1,55.47,1,1,1,cluster3,'Muito Alto Risco'
17454,187,10,1547.94,3,5,4,cluster2,'Baixo Risco'
15224,353,5,871.36,2,4,3,cluster2,'Médio Risco'
12813,497,3,1687.8,1,3,4,cluster3,'Médio Risco'
15489,18,8,2419.61,5,4,4,cluster1,'Muito Baixo Risco'
14451,55,12,3308.77,4,5,5,cluster1,'Muito Baixo Risco'
14421,52,6,2469.37,4,4,4,cluster1,'Muito Baixo Risco'
17801,446,3,798.33,1,3,3,cluster3,'Alto Risco'
16595,57,5,1810.18,4,4,4,cluster1,'Muito Baixo Risco'
13907,687,1,136.8,1,1,1,cluster3,'Muito Alto Risco'
16510,367,6,2100,2,4,4,cluster2,'Baixo Risco'
14420,94,4,1639.17,3,3,4,cluster5,'Baixo Risco'
16524,441,2,308.14,1,2,2,cluster3,'Alto Risco'
16166,423,2,435.83,1,2,2,cluster3,'Alto Risco'
16434,24,12,2741.74,4,5,4,cluster1,'Muito Baixo Risco'
13869,118,10,8111.57,3,5,5,cluster2,'Baixo Risco'
13616,564,2,288.1,1,2,2,cluster3,'Alto Risco'
17591,68,8,2776.67,3,4,4,cluster2,'Baixo Risco'
14892,686,1,202.35,1,1,1,cluster3,'Muito Alto Risco'
12877,19,19,2855.51,5,5,4,cluster1,'Muito Baixo Risco'
14441,38,10,4305.99,4,5,5,cluster1,'Muito Baixo Risco'
14754,40,6,1550.48,4,4,4,cluster1,'Muito Baixo Risco'
15747,8,9,2562.61,5,5,4,cluster1,'Muito Baixo Risco'
15795,145,8,1979.87,3,4,4,cluster2,'Baixo Risco'
18057,388,3,1203.56,2,3,3,cluster5,'Médio Risco'
14461,143,13,6713.5,3,5,5,cluster2,'Baixo Risco'
14442,200,7,5367.02,2,4,5,cluster2,'Baixo Risco'
17966,33,10,1974.42,4,5,4,cluster1,'Muito Baixo Risco'
15164,64,9,2068.92,3,5,4,cluster2,'Baixo Risco'
17048,113,7,2071.68,3,4,4,cluster2,'Baixo Risco'
17773,509,2,585.27,1,2,2,cluster3,'Alto Risco'
16954,2,19,5910.28,5,5,5,cluster1,'Muito Baixo Risco'
15375,685,1,60.96,1,1,1,cluster3,'Muito Alto Risco'
14343,417,4,1088.91,1,3,3,cluster3,'Alto Risco'
15697,685,1,246.75,1,1,1,cluster3,'Muito Alto Risco'
16867,685,1,76.74,1,1,1,cluster3,'Muito Alto Risco'
16287,165,5,1006.98,3,4,3,cluster2,'Baixo Risco'
15198,87,5,571.35,3,4,2,cluster2,'Baixo Risco'
13877,81,3,449.68,3,3,2,cluster5,'Médio Risco'
12470,685,1,211.95,1,1,1,cluster3,'Muito Alto Risco'
17769,8,17,7103.08,5,5,5,cluster1,'Muito Baixo Risco'
17706,39,30,19974.14,4,5,5,cluster1,'Muito Baixo Risco'
14715,20,8,1840.45,4,4,4,cluster1,'Muito Baixo Risco'
12589,24,8,4695.66,4,4,5,cluster1,'Muito Baixo Risco'
16087,384,5,1739.92,2,4,4,cluster2,'Baixo Risco'
14472,99,9,2228.22,3,5,4,cluster2,'Baixo Risco'
13555,69,13,8999.19,3,5,5,cluster2,'Baixo Risco'
12733,229,4,2424.87,2,3,4,cluster5,'Médio Risco'
14413,357,4,770.37,2,3,3,cluster5,'Médio Risco'
13315,684,1,310.26,1,1,2,cluster3,'Alto Risco'
17245,200,2,371.63,2,2,2,cluster3,'Alto Risco'
17307,390,11,3999.89,2,5,5,cluster2,'Baixo Risco'
17963,466,4,651.51,1,3,3,cluster3,'Alto Risco'
14983,684,1,183.2,1,1,1,cluster3,'Muito Alto Risco'
13397,68,10,3191.87,3,5,5,cluster2,'Baixo Risco'
12987,69,5,1312.21,3,4,4,cluster2,'Baixo Risco'
13027,109,19,17335.2,3,5,5,cluster2,'Baixo Risco'
16727,359,4,1437.42,2,3,4,cluster5,'Médio Risco'
14556,591,3,835.34,1,3,3,cluster3,'Alto Risco'
14388,5,16,6701,5,5,5,cluster1,'Muito Baixo Risco'
17220,19,21,4481.75,5,5,5,cluster1,'Muito Baixo Risco'
17356,307,5,946.47,2,4,3,cluster2,'Médio Risco'
17794,682,2,147.3,1,2,1,cluster3,'Alto Risco'
15191,458,3,588.05,1,3,2,cluster3,'Alto Risco'
14649,67,8,3261.32,3,4,5,cluster2,'Baixo Risco'
14595,15,8,2164.45,5,4,4,cluster1,'Muito Baixo Risco'
16085,18,12,2343.53,5,5,4,cluster1,'Muito Baixo Risco'
13982,34,9,4445.59,4,5,5,cluster1,'Muito Baixo Risco'
17875,683,1,167.1,1,1,1,cluster3,'Muito Alto Risco'
16634,218,6,1814.61,2,4,4,cluster2,'Baixo Risco'
14207,683,1,157.8,1,1,1,cluster3,'Muito Alto Risco'
15095,99,10,3141.64,3,5,5,cluster2,'Baixo Risco'
12986,424,10,2729.84,1,5,4,cluster2,'Médio Risco'
14431,298,4,2614.2,2,3,4,cluster5,'Médio Risco'
14530,21,16,6197.4,4,5,5,cluster1,'Muito Baixo Risco'
14320,202,5,1346.75,2,4,4,cluster2,'Baixo Risco'
14714,20,4,906.24,4,3,3,cluster5,'Baixo Risco'
15910,10,14,2548.45,5,5,4,cluster1,'Muito Baixo Risco'
13527,29,12,4683.74,4,5,5,cluster1,'Muito Baixo Risco'
15885,88,15,1951.82,3,5,4,cluster2,'Baixo Risco'
14064,25,15,3332.42,4,5,5,cluster1,'Muito Baixo Risco'
15296,46,12,10342.83,4,5,5,cluster1,'Muito Baixo Risco'
14439,315,5,9443.04,2,4,5,cluster2,'Baixo Risco'
13543,629,2,1439.61,1,2,4,cluster3,'Alto Risco'
15682,594,2,318.24,1,2,2,cluster3,'Alto Risco'
