@relation 90_dados_treino

@attribute 'Customer ID' numeric
@attribute Recency numeric
@attribute Frequency numeric
@attribute MonetaryValue numeric
@attribute Recency_score {1,2,3,4,5}
@attribute Frequency_score {1,2,3,4,5}
@attribute Monetary_score {1,2,3,4,5}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5}
@attribute ChurnRisk_description {'Muito Baixo Risco', 'Baixo Risco','Médio Risco','Alto Risco','Muito Alto Risco'}

@data
13306,425,1,53.65,1,1,1,cluster3,'Muito Alto Risco'
15782,5,4,4014.1,5,3,5,cluster5,'Muito Baixo Risco'
14350,269,3,972.03,2,3,3,cluster5,'Médio Risco'
16760,425,1,228,1,1,1,cluster3,'Muito Alto Risco'
15857,14,2,570.48,5,2,2,cluster4,'Baixo Risco'
15128,55,5,1783.68,4,4,4,cluster1,'Muito Baixo Risco'
13055,73,4,2321.11,3,3,4,cluster5,'Baixo Risco'
13033,352,2,220.55,2,2,1,cluster3,'Alto Risco'
13022,425,1,65.3,1,1,1,cluster3,'Muito Alto Risco'
15934,413,2,2190.66,1,2,4,cluster3,'Alto Risco'
17429,123,5,1357.46,3,4,4,cluster2,'Baixo Risco'
16437,376,2,301.25,2,2,2,cluster3,'Alto Risco'
13818,425,1,61.28,1,1,1,cluster3,'Muito Alto Risco'
14810,36,13,2537.02,4,5,4,cluster1,'Muito Baixo Risco'
17045,108,5,827.68,3,4,3,cluster2,'Baixo Risco'
15973,362,3,988.44,2,3,3,cluster5,'Médio Risco'
17008,424,1,81.36,1,1,1,cluster3,'Muito Alto Risco'
16149,137,2,305.38,3,2,2,cluster4,'Médio Risco'
14339,238,2,620.27,2,2,3,cluster3,'Médio Risco'
13423,424,1,217.03,1,1,1,cluster3,'Muito Alto Risco'
17525,355,3,1161.9,2,3,3,cluster5,'Médio Risco'
12511,424,1,3084.02,1,1,5,cluster3,'Alto Risco'
17249,424,1,68.03,1,1,1,cluster3,'Muito Alto Risco'
14490,401,2,1273.47,2,2,4,cluster3,'Médio Risco'
14118,424,1,458.45,1,1,2,cluster3,'Alto Risco'
12903,424,1,833.53,1,1,3,cluster3,'Alto Risco'
13569,13,4,893.78,5,3,3,cluster5,'Baixo Risco'
17354,46,4,3143.46,4,3,5,cluster5,'Baixo Risco'
14266,423,1,40.56,1,1,1,cluster3,'Muito Alto Risco'
12393,67,6,2399.45,3,4,4,cluster2,'Baixo Risco'
16980,250,3,1473.33,2,3,4,cluster5,'Médio Risco'
16411,14,4,910.19,5,3,3,cluster5,'Baixo Risco'
15314,194,3,820.45,2,3,3,cluster5,'Médio Risco'
13776,423,2,623.98,1,2,3,cluster3,'Alto Risco'
16350,16,9,2253.89,5,5,4,cluster1,'Muito Baixo Risco'
15931,423,1,239.9,1,1,1,cluster3,'Muito Alto Risco'
14358,384,2,400.06,2,2,2,cluster3,'Alto Risco'
16111,423,1,562.48,1,1,2,cluster3,'Alto Risco'
15598,48,2,548.02,4,2,2,cluster4,'Baixo Risco'
17196,423,1,352.9,1,1,2,cluster3,'Alto Risco'
17864,8,5,924.32,5,4,3,cluster1,'Muito Baixo Risco'
15281,54,16,8543.57,4,5,5,cluster1,'Muito Baixo Risco'
12811,256,5,1033.9,2,4,3,cluster2,'Médio Risco'
14904,21,3,1012.16,4,3,3,cluster5,'Baixo Risco'
14846,422,1,437.4,1,1,2,cluster3,'Alto Risco'
15708,36,9,4378.72,4,5,5,cluster1,'Muito Baixo Risco'
14127,118,6,1900.08,3,4,4,cluster2,'Baixo Risco'
16579,421,1,295.05,1,1,2,cluster3,'Alto Risco'
17152,190,4,2016.5,3,3,4,cluster5,'Baixo Risco'
15177,421,1,948.93,1,1,3,cluster3,'Alto Risco'
15645,14,3,1055.17,5,3,3,cluster5,'Baixo Risco'
13083,71,2,284.07,3,2,1,cluster4,'Médio Risco'
14390,5,13,6399.83,5,5,5,cluster1,'Muito Baixo Risco'
15038,54,9,1309.86,4,5,4,cluster1,'Muito Baixo Risco'
14571,420,1,161.65,1,1,1,cluster3,'Muito Alto Risco'
17111,42,2,476.58,4,2,2,cluster4,'Baixo Risco'
16122,68,6,1001.34,3,4,3,cluster2,'Baixo Risco'
13362,4,7,5394.07,5,4,5,cluster1,'Muito Baixo Risco'
15277,42,2,476.34,4,2,2,cluster4,'Baixo Risco'
13747,369,2,249.4,2,2,1,cluster3,'Alto Risco'
12356,18,6,6373.68,5,4,5,cluster1,'Muito Baixo Risco'
14756,10,3,2653.76,5,3,4,cluster5,'Muito Baixo Risco'
15948,3,3,1509.09,5,3,4,cluster5,'Muito Baixo Risco'
14412,38,3,1426.19,4,3,4,cluster5,'Baixo Risco'
17264,420,1,279.59,1,1,1,cluster3,'Muito Alto Risco'
12797,361,2,806.11,2,2,3,cluster3,'Médio Risco'
16527,76,2,1272.44,3,2,4,cluster4,'Médio Risco'
14319,419,1,494.85,1,1,2,cluster3,'Alto Risco'
15834,65,7,3772.99,3,4,5,cluster2,'Baixo Risco'
17004,41,4,2425.16,4,3,4,cluster5,'Baixo Risco'
17273,419,1,141.12,1,1,1,cluster3,'Muito Alto Risco'
15024,5,16,4075.51,5,5,5,cluster1,'Muito Baixo Risco'
13546,7,5,1092.14,5,4,3,cluster1,'Muito Baixo Risco'
17710,419,1,293.5,1,1,2,cluster3,'Alto Risco'
13912,419,1,124.95,1,1,1,cluster3,'Muito Alto Risco'
12655,419,1,261.35,1,1,1,cluster3,'Muito Alto Risco'
13368,252,4,1121.5,2,3,3,cluster5,'Médio Risco'
17094,318,2,402.2,2,2,2,cluster3,'Alto Risco'
14981,241,2,372.92,2,2,2,cluster3,'Alto Risco'
14746,401,4,593.5,2,3,2,cluster5,'Médio Risco'
17708,183,4,887.93,3,3,3,cluster5,'Médio Risco'
15208,26,5,762.92,4,4,3,cluster1,'Baixo Risco'
17104,419,1,474.03,1,1,2,cluster3,'Alto Risco'
14240,25,3,1247.49,4,3,4,cluster5,'Baixo Risco'
13968,418,1,123.66,1,1,1,cluster3,'Muito Alto Risco'
12553,3,12,4608.75,5,5,5,cluster1,'Muito Baixo Risco'
14263,418,1,322.93,1,1,2,cluster3,'Alto Risco'
16263,418,1,351.01,1,1,2,cluster3,'Alto Risco'
12467,418,1,132.8,1,1,1,cluster3,'Muito Alto Risco'
17944,418,1,75.41,1,1,1,cluster3,'Muito Alto Risco'
12629,381,2,1558.22,2,2,4,cluster3,'Médio Risco'
16643,241,2,923.11,2,2,3,cluster3,'Médio Risco'
18239,214,6,2150.36,2,4,4,cluster2,'Baixo Risco'
13792,61,3,383.95,3,3,2,cluster5,'Médio Risco'
16990,214,2,344,2,2,2,cluster3,'Alto Risco'
16418,40,5,1101.94,4,4,3,cluster1,'Baixo Risco'
16238,418,1,63.66,1,1,1,cluster3,'Muito Alto Risco'
15134,10,10,1596.29,5,5,4,cluster1,'Muito Baixo Risco'
15356,27,13,3464.95,4,5,5,cluster1,'Muito Baixo Risco'
17814,370,2,1617.32,2,2,4,cluster3,'Médio Risco'
17580,248,5,545.27,2,4,2,cluster2,'Médio Risco'
13832,14,2,613.69,5,2,3,cluster4,'Baixo Risco'
16120,54,6,3056.91,4,4,5,cluster1,'Muito Baixo Risco'
17817,272,5,689.87,2,4,3,cluster2,'Médio Risco'
12900,417,1,340.33,1,1,2,cluster3,'Alto Risco'
15242,417,1,302.04,1,1,2,cluster3,'Alto Risco'
15304,56,9,919.55,4,5,3,cluster1,'Muito Baixo Risco'
14696,66,7,2467.36,3,4,4,cluster2,'Baixo Risco'
13194,131,2,472.78,3,2,2,cluster4,'Médio Risco'
14929,27,2,836.69,4,2,3,cluster4,'Baixo Risco'
12798,5,4,8510.93,5,3,5,cluster5,'Muito Baixo Risco'
18090,417,1,349.4,1,1,2,cluster3,'Alto Risco'
17717,417,1,376.92,1,1,2,cluster3,'Alto Risco'
13395,180,3,1180.23,3,3,3,cluster5,'Médio Risco'
16935,377,3,535.1,2,3,2,cluster5,'Médio Risco'
17629,1,10,2455.52,5,5,4,cluster1,'Muito Baixo Risco'
17796,35,7,1361.99,4,4,4,cluster1,'Muito Baixo Risco'
15735,416,1,327.68,1,1,2,cluster3,'Alto Risco'
17751,416,1,157.86,1,1,1,cluster3,'Muito Alto Risco'
16991,416,1,1041.21,1,1,3,cluster3,'Alto Risco'
14975,52,2,472.39,4,2,2,cluster4,'Baixo Risco'
15160,352,4,589.27,2,3,2,cluster5,'Médio Risco'
17823,416,2,494.25,1,2,2,cluster3,'Alto Risco'
14956,416,1,1325,1,1,4,cluster3,'Alto Risco'
15114,25,12,3400.12,4,5,5,cluster1,'Muito Baixo Risco'
15626,70,3,1067.52,3,3,3,cluster5,'Médio Risco'
12454,51,5,16679.78,4,4,5,cluster1,'Muito Baixo Risco'
13829,416,1,102,1,1,1,cluster3,'Muito Alto Risco'
12694,66,3,1843.35,3,3,4,cluster5,'Baixo Risco'
14088,5,16,64036.8,5,5,5,cluster1,'Muito Baixo Risco'
17510,20,2,514.56,4,2,2,cluster4,'Baixo Risco'
18018,103,4,297.99,3,3,2,cluster5,'Médio Risco'
17202,416,1,160.65,1,1,1,cluster3,'Muito Alto Risco'
17390,416,1,149.3,1,1,1,cluster3,'Muito Alto Risco'
12691,23,7,1170.4,4,4,3,cluster1,'Baixo Risco'
15957,27,3,930.1,4,3,3,cluster5,'Baixo Risco'
12445,17,2,434.98,5,2,2,cluster4,'Baixo Risco'
17687,416,1,432.68,1,1,2,cluster3,'Alto Risco'
15202,416,3,6001.49,1,3,5,cluster3,'Médio Risco'
13692,20,5,3114.4,4,4,5,cluster1,'Muito Baixo Risco'
15686,415,1,90,1,1,1,cluster3,'Muito Alto Risco'
17938,415,1,144.29,1,1,1,cluster3,'Muito Alto Risco'
17316,415,1,124.45,1,1,1,cluster3,'Muito Alto Risco'
14868,16,11,3793.92,5,5,5,cluster1,'Muito Baixo Risco'
16810,187,2,842.04,3,2,3,cluster4,'Médio Risco'
15688,414,1,190.57,1,1,1,cluster3,'Muito Alto Risco'
16381,391,2,258.7,2,2,1,cluster3,'Alto Risco'
16676,29,6,2361.9,4,4,4,cluster1,'Muito Baixo Risco'
15772,413,1,280.88,1,1,1,cluster3,'Muito Alto Risco'
15799,71,4,1424.29,3,3,4,cluster5,'Baixo Risco'
14712,25,4,1328.07,4,3,4,cluster5,'Baixo Risco'
17703,30,4,1094.84,4,3,3,cluster5,'Baixo Risco'
12376,385,2,503.15,2,2,2,cluster3,'Alto Risco'
13516,17,4,1685.26,5,3,4,cluster5,'Muito Baixo Risco'
14741,7,7,1897.59,5,4,4,cluster1,'Muito Baixo Risco'
16069,413,1,457.7,1,1,2,cluster3,'Alto Risco'
12699,413,1,638.11,1,1,3,cluster3,'Alto Risco'
16996,25,9,2123.61,4,5,4,cluster1,'Muito Baixo Risco'
13387,412,1,189.44,1,1,1,cluster3,'Muito Alto Risco'
16141,84,2,955.94,3,2,3,cluster4,'Médio Risco'
13079,17,5,389.18,5,4,2,cluster1,'Muito Baixo Risco'
17026,180,3,208.98,3,3,1,cluster5,'Médio Risco'
13088,412,1,236.11,1,1,1,cluster3,'Muito Alto Risco'
15710,412,1,898.87,1,1,3,cluster3,'Alto Risco'
17655,6,9,3652.48,5,5,5,cluster1,'Muito Baixo Risco'
17219,27,2,259.13,4,2,1,cluster4,'Médio Risco'
14524,27,13,2933.71,4,5,5,cluster1,'Muito Baixo Risco'
15011,391,2,416.6,2,2,2,cluster3,'Alto Risco'
14585,45,5,1143.27,4,4,3,cluster1,'Baixo Risco'
14332,18,5,1943.51,5,4,4,cluster1,'Muito Baixo Risco'
17967,367,2,357.29,2,2,2,cluster3,'Alto Risco'
17397,17,3,1233.18,5,3,4,cluster5,'Muito Baixo Risco'
13134,81,6,2475.23,3,4,4,cluster2,'Baixo Risco'
13840,411,1,651.4,1,1,3,cluster3,'Alto Risco'
13981,411,1,331.14,1,1,2,cluster3,'Alto Risco'
15608,23,5,1785.98,4,4,4,cluster1,'Muito Baixo Risco'
14617,398,2,190.47,2,2,1,cluster3,'Alto Risco'
18066,70,3,1440.4,3,3,4,cluster5,'Baixo Risco'
15377,378,4,1211.75,2,3,3,cluster5,'Médio Risco'
16201,16,4,1602.72,5,3,4,cluster5,'Muito Baixo Risco'
16776,56,2,619.85,4,2,3,cluster4,'Baixo Risco'
15501,400,2,402.5,2,2,2,cluster3,'Alto Risco'
16916,19,4,1123.4,5,3,3,cluster5,'Baixo Risco'
13703,314,2,425.56,2,2,2,cluster3,'Alto Risco'
16642,203,2,696.85,2,2,3,cluster3,'Médio Risco'
16903,24,3,1062.28,4,3,3,cluster5,'Baixo Risco'
15647,410,1,169,1,1,1,cluster3,'Muito Alto Risco'
14612,410,1,877.7,1,1,3,cluster3,'Alto Risco'
17038,25,2,743.17,4,2,3,cluster4,'Baixo Risco'
12387,410,1,143.94,1,1,1,cluster3,'Muito Alto Risco'
16590,396,2,605.9,2,2,2,cluster3,'Alto Risco'
17924,7,8,3536.7,5,4,5,cluster1,'Muito Baixo Risco'
17483,61,4,591.73,3,3,2,cluster5,'Médio Risco'
13195,410,1,172.38,1,1,1,cluster3,'Muito Alto Risco'
13836,394,2,620.37,2,2,3,cluster3,'Médio Risco'
12400,409,1,205.25,1,1,1,cluster3,'Muito Alto Risco'
15995,409,1,696.19,1,1,3,cluster3,'Alto Risco'
15257,279,2,685.9,2,2,3,cluster3,'Médio Risco'
14148,229,2,466.29,2,2,2,cluster3,'Alto Risco'
13936,175,3,939.66,3,3,3,cluster5,'Médio Risco'
18243,409,1,515.78,1,1,2,cluster3,'Alto Risco'
13166,278,2,884.18,2,2,3,cluster3,'Médio Risco'
14216,3,4,2011.79,5,3,4,cluster5,'Muito Baixo Risco'
13581,304,2,280.53,2,2,1,cluster3,'Alto Risco'
16540,409,1,226.7,1,1,1,cluster3,'Muito Alto Risco'
12899,409,1,366.4,1,1,2,cluster3,'Alto Risco'
12973,409,1,385.55,1,1,2,cluster3,'Alto Risco'
12419,381,2,503.01,2,2,2,cluster3,'Alto Risco'
16226,198,5,672.17,2,4,3,cluster2,'Médio Risco'
14945,409,1,179.4,1,1,1,cluster3,'Muito Alto Risco'
13746,409,1,176.69,1,1,1,cluster3,'Muito Alto Risco'
13106,128,2,603.46,3,2,2,cluster4,'Médio Risco'
18055,2,14,11195.57,5,5,5,cluster1,'Muito Baixo Risco'
12787,5,4,862.18,5,3,3,cluster5,'Baixo Risco'
16491,42,2,1533.16,4,2,4,cluster4,'Baixo Risco'
14728,408,1,190.58,1,1,1,cluster3,'Muito Alto Risco'
13165,41,3,1451.16,4,3,4,cluster5,'Baixo Risco'
13263,4,38,8497.34,5,5,5,cluster1,'Muito Baixo Risco'
16010,241,11,1724.06,2,5,4,cluster2,'Baixo Risco'
17843,298,2,326.23,2,2,2,cluster3,'Alto Risco'
13241,407,1,115.58,1,1,1,cluster3,'Muito Alto Risco'
16024,7,3,484.2,5,3,2,cluster5,'Baixo Risco'
17407,407,1,552.9,1,1,2,cluster3,'Alto Risco'
16445,29,4,602.73,4,3,2,cluster5,'Baixo Risco'
16373,377,2,309.49,2,2,2,cluster3,'Alto Risco'
17260,406,1,120.95,2,1,1,cluster3,'Alto Risco'
13574,406,1,421.25,2,1,2,cluster3,'Alto Risco'
17435,406,1,331.35,2,1,2,cluster3,'Alto Risco'
16920,406,1,355.45,2,1,2,cluster3,'Alto Risco'
13977,406,1,519.81,2,1,2,cluster3,'Alto Risco'
18110,15,2,435.43,5,2,2,cluster4,'Baixo Risco'
18116,63,13,2154.3,3,5,4,cluster2,'Baixo Risco'
15337,406,1,373.02,2,1,2,cluster3,'Alto Risco'
13898,321,2,686.4,2,2,3,cluster3,'Médio Risco'
13565,14,3,414.8,5,3,2,cluster5,'Baixo Risco'
16904,24,20,4783.35,4,5,5,cluster1,'Muito Baixo Risco'
16726,21,7,2088.41,4,4,4,cluster1,'Muito Baixo Risco'
15065,33,5,3326.86,4,4,5,cluster1,'Muito Baixo Risco'
15174,318,2,481.46,2,2,2,cluster3,'Alto Risco'
14197,406,1,390.05,2,1,2,cluster3,'Alto Risco'
16193,232,2,630.43,2,2,3,cluster3,'Médio Risco'
17981,406,1,239.12,2,1,1,cluster3,'Alto Risco'
15294,406,1,233.35,2,1,1,cluster3,'Alto Risco'
15370,36,8,3739.01,4,4,5,cluster1,'Muito Baixo Risco'
14690,39,4,794.33,4,3,3,cluster5,'Baixo Risco'
12790,187,2,591.85,3,2,2,cluster4,'Médio Risco'
15646,153,5,974.61,3,4,3,cluster2,'Baixo Risco'
14718,406,1,226.42,2,1,1,cluster3,'Alto Risco'
16241,5,16,4329.31,5,5,5,cluster1,'Muito Baixo Risco'
17070,109,2,445.32,3,2,2,cluster4,'Médio Risco'
17767,10,2,413.05,5,2,2,cluster4,'Baixo Risco'
12475,49,2,1149.64,4,2,3,cluster4,'Baixo Risco'
12411,405,1,346.9,2,1,2,cluster3,'Alto Risco'
16863,26,3,998.52,4,3,3,cluster5,'Baixo Risco'
14673,5,6,3044.04,5,4,5,cluster1,'Muito Baixo Risco'
16785,405,1,533.78,2,1,2,cluster3,'Alto Risco'
13363,13,3,1723.86,5,3,4,cluster5,'Muito Baixo Risco'
15620,52,4,1942.36,4,3,4,cluster5,'Baixo Risco'
16962,405,1,251.04,2,1,1,cluster3,'Alto Risco'
14278,405,1,205.83,2,1,1,cluster3,'Alto Risco'
16034,191,6,928.72,3,4,3,cluster2,'Baixo Risco'
13578,404,1,147.66,2,1,1,cluster3,'Alto Risco'
13274,404,1,360.85,2,1,2,cluster3,'Alto Risco'
12775,12,7,1686.12,5,4,4,cluster1,'Muito Baixo Risco'
13906,404,1,42,2,1,1,cluster3,'Alto Risco'
16757,314,2,270.48,2,2,1,cluster3,'Alto Risco'
15773,1,2,774.52,5,2,3,cluster4,'Baixo Risco'
15536,404,1,259.09,2,1,1,cluster3,'Alto Risco'
14271,221,2,219.13,2,2,1,cluster3,'Alto Risco'
15390,391,2,1216.66,2,2,3,cluster3,'Médio Risco'
16639,26,4,1747.98,4,3,4,cluster5,'Baixo Risco'
12537,404,1,732.94,2,1,3,cluster3,'Alto Risco'
12505,404,1,955.2,2,1,3,cluster3,'Alto Risco'
14475,67,4,1151.15,3,3,3,cluster5,'Médio Risco'
12563,404,1,249.24,2,1,1,cluster3,'Alto Risco'
12591,312,3,1352.15,2,3,4,cluster5,'Médio Risco'
16188,40,5,1087.66,4,4,3,cluster1,'Baixo Risco'
16433,23,2,384.52,4,2,2,cluster4,'Baixo Risco'
12353,199,2,406.76,2,2,2,cluster3,'Alto Risco'
13547,403,1,175.53,2,1,1,cluster3,'Alto Risco'
17000,391,2,406.3,2,2,2,cluster3,'Alto Risco'
14281,403,1,245.15,2,1,1,cluster3,'Alto Risco'
15328,403,1,107.24,2,1,1,cluster3,'Alto Risco'
12766,53,8,9349.85,4,4,5,cluster1,'Muito Baixo Risco'
15285,403,1,94.92,2,1,1,cluster3,'Alto Risco'
16343,11,3,687.07,5,3,3,cluster5,'Baixo Risco'
16630,402,1,106.8,2,1,1,cluster3,'Alto Risco'
16183,62,4,1077.81,3,3,3,cluster5,'Médio Risco'
13669,46,3,413.55,4,3,2,cluster5,'Baixo Risco'
16265,4,12,6935.17,5,5,5,cluster1,'Muito Baixo Risco'
14294,402,1,375.34,2,1,2,cluster3,'Alto Risco'
14834,13,7,2206.16,5,4,4,cluster1,'Muito Baixo Risco'
16780,95,3,605.55,3,3,2,cluster5,'Médio Risco'
13780,2,3,735.82,5,3,3,cluster5,'Baixo Risco'
17974,20,6,1858.06,4,4,4,cluster1,'Muito Baixo Risco'
16635,402,1,473,2,1,2,cluster3,'Alto Risco'
15170,402,1,81.15,2,1,1,cluster3,'Alto Risco'
17334,297,3,635.15,2,3,3,cluster5,'Médio Risco'
17934,47,3,1049.15,4,3,3,cluster5,'Baixo Risco'
17821,401,1,334.62,2,1,2,cluster3,'Alto Risco'
13282,13,4,1313.19,5,3,4,cluster5,'Muito Baixo Risco'
13580,401,1,107.75,2,1,1,cluster3,'Alto Risco'
16058,401,1,62.7,2,1,1,cluster3,'Alto Risco'
14213,400,1,1192.2,2,1,3,cluster3,'Alto Risco'
12608,400,1,415.79,2,1,2,cluster3,'Alto Risco'
12601,185,6,681.26,3,4,3,cluster2,'Baixo Risco'
16724,400,1,147.35,2,1,1,cluster3,'Alto Risco'
18278,69,2,414.2,3,2,2,cluster4,'Médio Risco'
14848,400,1,310.56,2,1,2,cluster3,'Alto Risco'
13833,154,2,701.36,3,2,3,cluster4,'Médio Risco'
15675,76,4,542.04,3,3,2,cluster5,'Médio Risco'
12347,35,7,5408.5,4,4,5,cluster1,'Muito Baixo Risco'
17951,35,4,1636.08,4,3,4,cluster5,'Baixo Risco'
14429,399,1,516.28,2,1,2,cluster3,'Alto Risco'
17306,6,21,9782.35,5,5,5,cluster1,'Muito Baixo Risco'
16876,399,1,136.01,2,1,1,cluster3,'Alto Risco'
14777,399,1,307.56,2,1,2,cluster3,'Alto Risco'
15729,208,3,192.55,2,3,1,cluster5,'Médio Risco'
18127,14,4,561.53,5,3,2,cluster5,'Baixo Risco'
12492,58,3,715.21,4,3,3,cluster5,'Baixo Risco'
13359,59,2,1043.31,4,2,3,cluster4,'Baixo Risco'
13597,395,2,396.71,2,2,2,cluster3,'Alto Risco'
14206,234,3,1185.01,2,3,3,cluster5,'Médio Risco'
17121,398,1,314.74,2,1,2,cluster3,'Alto Risco'
13607,35,2,1078.31,4,2,3,cluster4,'Baixo Risco'
13535,398,1,89.5,2,1,1,cluster3,'Alto Risco'
13937,164,2,880.13,3,2,3,cluster4,'Médio Risco'
13251,397,1,252.68,2,1,1,cluster3,'Alto Risco'
13453,161,3,781.69,3,3,3,cluster5,'Médio Risco'
12413,62,4,999.45,3,3,3,cluster5,'Médio Risco'
16016,10,10,2393.34,5,5,4,cluster1,'Muito Baixo Risco'
13523,28,6,5101.52,4,4,5,cluster1,'Muito Baixo Risco'
14733,11,15,16184.97,5,5,5,cluster1,'Muito Baixo Risco'
17276,397,1,508.39,2,1,2,cluster3,'Alto Risco'
13310,23,5,1541.2,4,4,4,cluster1,'Muito Baixo Risco'
17363,390,3,940.86,2,3,3,cluster5,'Médio Risco'
12855,368,4,650.94,2,3,3,cluster5,'Médio Risco'
13215,397,1,81.6,2,1,1,cluster3,'Alto Risco'
15458,21,2,370.44,4,2,2,cluster4,'Baixo Risco'
13331,397,1,262.4,2,1,1,cluster3,'Alto Risco'
12673,322,2,840.4,2,2,3,cluster3,'Médio Risco'
15915,397,1,429.21,2,1,2,cluster3,'Alto Risco'
16865,397,1,130.95,2,1,1,cluster3,'Alto Risco'
15336,397,1,240.5,2,1,1,cluster3,'Alto Risco'
12793,330,3,1017.33,2,3,3,cluster5,'Médio Risco'
17420,45,6,1084.43,4,4,3,cluster1,'Baixo Risco'
13500,18,4,1466.3,5,3,4,cluster5,'Muito Baixo Risco'
15233,396,1,59.4,2,1,1,cluster3,'Alto Risco'
13686,178,3,409.04,3,3,2,cluster5,'Médio Risco'
15158,40,2,606.02,4,2,2,cluster4,'Baixo Risco'
17254,10,2,368.6,5,2,2,cluster4,'Baixo Risco'
16542,49,2,257.32,4,2,1,cluster4,'Médio Risco'
16178,133,2,612.6,3,2,2,cluster4,'Médio Risco'
15481,396,1,1993.34,2,1,4,cluster3,'Médio Risco'
13034,50,3,922.68,4,3,3,cluster5,'Baixo Risco'
13049,59,4,1408.24,4,3,4,cluster5,'Baixo Risco'
16712,4,13,4266.99,5,5,5,cluster1,'Muito Baixo Risco'
16050,169,3,300.7,3,3,2,cluster5,'Médio Risco'
13987,375,2,682.54,2,2,3,cluster3,'Médio Risco'
15724,196,3,310.85,2,3,2,cluster5,'Médio Risco'
14737,124,3,3471.37,3,3,5,cluster5,'Baixo Risco'
15379,165,8,4877.84,3,4,5,cluster2,'Baixo Risco'
17702,25,6,3144.04,4,4,5,cluster1,'Muito Baixo Risco'
12914,396,1,223.98,2,1,1,cluster3,'Alto Risco'
13258,7,5,1035.18,5,4,3,cluster1,'Muito Baixo Risco'
14447,14,6,1711.73,5,4,4,cluster1,'Muito Baixo Risco'
17286,17,3,395.48,5,3,2,cluster5,'Baixo Risco'
17977,24,2,1565.63,4,2,4,cluster4,'Baixo Risco'
13303,395,1,61.72,2,1,1,cluster3,'Alto Risco'
13172,395,1,69.6,2,1,1,cluster3,'Alto Risco'
13660,395,1,314.59,2,1,2,cluster3,'Alto Risco'
13903,395,1,165.45,2,1,1,cluster3,'Alto Risco'
16228,380,3,890.81,2,3,3,cluster5,'Médio Risco'
13846,20,4,1307.79,4,3,4,cluster5,'Baixo Risco'
13646,395,2,326.25,2,2,2,cluster3,'Alto Risco'
13996,381,2,895.76,2,2,3,cluster3,'Médio Risco'
15560,393,2,153.52,2,2,1,cluster3,'Alto Risco'
16640,393,1,179.4,2,1,1,cluster3,'Alto Risco'
18083,393,1,470.73,2,1,2,cluster3,'Alto Risco'
17033,81,4,1332.79,3,3,4,cluster5,'Baixo Risco'
16931,1,23,4839.56,5,5,5,cluster1,'Muito Baixo Risco'
14203,392,1,339.34,2,1,2,cluster3,'Alto Risco'
16559,392,1,185.2,2,1,1,cluster3,'Alto Risco'
16899,3,8,1721.02,5,4,4,cluster1,'Muito Baixo Risco'
15996,83,7,1686.9,3,4,4,cluster2,'Baixo Risco'
12892,392,1,263.38,2,1,1,cluster3,'Alto Risco'
13138,17,7,1467.24,5,4,4,cluster1,'Muito Baixo Risco'
14927,392,1,308.2,2,1,2,cluster3,'Alto Risco'
14193,63,3,1210.19,3,3,3,cluster5,'Médio Risco'
13967,141,2,166.3,3,2,1,cluster4,'Médio Risco'
17084,30,3,5202.97,4,3,5,cluster5,'Baixo Risco'
16420,391,1,75,2,1,1,cluster3,'Alto Risco'
13738,391,1,440.93,2,1,2,cluster3,'Alto Risco'
17548,229,4,731.26,2,3,3,cluster5,'Médio Risco'
18098,391,1,550.84,2,1,2,cluster3,'Alto Risco'
13691,391,1,212.78,2,1,1,cluster3,'Alto Risco'
15635,391,1,100.35,2,1,1,cluster3,'Alto Risco'
17274,30,2,577.38,4,2,2,cluster4,'Baixo Risco'
16223,370,2,1102.35,2,2,3,cluster3,'Médio Risco'
17208,391,1,115.35,2,1,1,cluster3,'Alto Risco'
17467,391,1,102.6,2,1,1,cluster3,'Alto Risco'
17983,390,1,171.71,2,1,1,cluster3,'Alto Risco'
16740,390,1,236.81,2,1,1,cluster3,'Alto Risco'
17878,39,3,1412.33,4,3,4,cluster5,'Baixo Risco'
14170,371,3,597.33,2,3,2,cluster5,'Médio Risco'
14899,390,1,1384.88,2,1,4,cluster3,'Médio Risco'
14077,36,6,615.08,4,4,3,cluster1,'Baixo Risco'
17374,214,3,727.11,2,3,3,cluster5,'Médio Risco'
13721,31,2,741.54,4,2,3,cluster4,'Baixo Risco'
12927,390,1,197.31,2,1,1,cluster3,'Alto Risco'
13671,390,1,194.95,2,1,1,cluster3,'Alto Risco'
16358,59,4,2486.49,4,3,4,cluster5,'Baixo Risco'
15131,390,1,80.28,2,1,1,cluster3,'Alto Risco'
17756,371,3,733.7,2,3,3,cluster5,'Médio Risco'
15001,389,2,230.86,2,2,1,cluster3,'Alto Risco'
13096,389,1,419.7,2,1,2,cluster3,'Alto Risco'
15529,18,12,5111.95,5,5,5,cluster1,'Muito Baixo Risco'
12739,74,4,2726.73,3,3,4,cluster5,'Baixo Risco'
15028,3,6,1157.71,5,4,3,cluster1,'Muito Baixo Risco'
17288,4,11,2499.98,5,5,4,cluster1,'Muito Baixo Risco'
13915,389,1,70.8,2,1,1,cluster3,'Alto Risco'
17903,389,1,381.09,2,1,2,cluster3,'Alto Risco'
18280,273,2,488.15,2,2,2,cluster3,'Alto Risco'
