'Customer ID',Recency,Frequency,MonetaryValue,Recency_score,Frequency_score,Monetary_score,cluster,ChurnRisk_description
12658,14,1,686.05,5,1,3,cluster4,'Baixo Risco'
12795,14,1,430.48,5,1,2,cluster4,'Baixo Risco'
15567,14,1,186.01,5,1,1,cluster4,'Médio Risco'
12984,14,1,97.5,5,1,1,cluster4,'Médio Risco'
17253,14,1,178.26,5,1,1,cluster4,'Médio Risco'
18139,13,6,8438.34,5,4,5,cluster1,'Muito Baixo Risco'
15274,13,1,383.99,5,1,2,cluster4,'Baixo Risco'
17010,13,1,195.36,5,1,1,cluster4,'Médio Risco'
17100,13,2,971.74,5,2,3,cluster4,'Baixo Risco'
15699,13,1,309.65,5,1,2,cluster4,'Baixo Risco'
16956,13,1,308.74,5,1,2,cluster4,'Baixo Risco'
17600,13,1,161.67,5,1,1,cluster4,'Médio Risco'
15877,13,1,242.26,5,1,1,cluster4,'Médio Risco'
14424,13,1,322.08,5,1,2,cluster4,'Baixo Risco'
13322,12,1,199.48,5,1,1,cluster4,'Médio Risco'
17297,12,1,131.78,5,1,1,cluster4,'Médio Risco'
13986,12,1,320.46,5,1,2,cluster4,'Baixo Risco'
18249,12,1,95.34,5,1,1,cluster4,'Médio Risco'
16376,4,2,987.01,5,2,3,cluster4,'Baixo Risco'
16811,12,1,314.77,5,1,2,cluster4,'Baixo Risco'
12452,12,2,430.57,5,2,2,cluster4,'Baixo Risco'
13638,11,1,122.64,5,1,1,cluster4,'Médio Risco'
16482,11,1,220.62,5,1,1,cluster4,'Médio Risco'
14785,5,2,77.4,5,2,1,cluster4,'Baixo Risco'
15725,10,1,415.25,5,1,2,cluster4,'Baixo Risco'
17247,10,1,282.19,5,1,1,cluster4,'Médio Risco'
18184,10,1,49.8,5,1,1,cluster4,'Médio Risco'
17727,10,1,1060.25,5,1,3,cluster4,'Baixo Risco'
14703,10,1,318.17,5,1,2,cluster4,'Baixo Risco'
17385,10,1,261.11,5,1,1,cluster4,'Médio Risco'
17232,10,1,208.04,5,1,1,cluster4,'Médio Risco'
13332,9,1,350.9,5,1,2,cluster4,'Baixo Risco'
14946,9,1,100.9,5,1,1,cluster4,'Médio Risco'
13256,9,1,0,5,1,1,cluster4,'Médio Risco'
13596,1,2,697.04,5,2,3,cluster4,'Baixo Risco'
17885,7,1,190.19,5,1,1,cluster4,'Médio Risco'
14093,7,1,442.85,5,1,2,cluster4,'Baixo Risco'
15721,7,1,507.08,5,1,2,cluster4,'Baixo Risco'
13844,6,1,361.62,5,1,2,cluster4,'Baixo Risco'
12660,6,1,245.1,5,1,1,cluster4,'Médio Risco'
12479,6,1,527.2,5,1,2,cluster4,'Baixo Risco'
17379,6,1,404.66,5,1,2,cluster4,'Baixo Risco'
16800,6,1,1201.49,5,1,3,cluster4,'Baixo Risco'
17806,6,1,546.04,5,1,2,cluster4,'Baixo Risco'
13188,6,1,114.6,5,1,1,cluster4,'Médio Risco'
13349,6,1,247.32,5,1,1,cluster4,'Médio Risco'
15619,6,1,336.4,5,1,2,cluster4,'Baixo Risco'
15148,6,1,301.29,5,1,2,cluster4,'Baixo Risco'
14601,6,1,213.96,5,1,1,cluster4,'Médio Risco'
15783,6,1,246.3,5,1,1,cluster4,'Médio Risco'
16479,5,2,300.83,5,2,2,cluster4,'Baixo Risco'
15790,5,1,220.85,5,1,1,cluster4,'Médio Risco'
13521,5,1,287.88,5,1,2,cluster4,'Baixo Risco'
14349,5,1,133.5,5,1,1,cluster4,'Médio Risco'
12966,5,1,160.18,5,1,1,cluster4,'Médio Risco'
15060,3,4,303.09,5,3,2,cluster5,'Baixo Risco'
17911,4,1,366.23,5,1,2,cluster4,'Baixo Risco'
14804,4,1,353.27,5,1,2,cluster4,'Baixo Risco'
15904,3,1,164.68,5,1,1,cluster4,'Médio Risco'
16789,3,1,80.8,5,1,1,cluster4,'Médio Risco'
12558,3,1,269.96,5,1,1,cluster4,'Médio Risco'
17942,3,1,77.5,5,1,1,cluster4,'Médio Risco'
12587,3,1,144,5,1,1,cluster4,'Médio Risco'
13560,3,1,174.37,5,1,1,cluster4,'Médio Risco'
15539,2,1,538.46,5,1,2,cluster4,'Baixo Risco'
13017,2,1,204,5,1,1,cluster4,'Médio Risco'
13153,1,1,486.22,5,1,2,cluster4,'Baixo Risco'
